Pipeline,Sequence,ParseSequence,Parent,Depth,Activity,ActivityType,Role,IntegrationRuntime,Dataset,DataFlow,LinkedPipeline,SourceTable,SinkTable,SourceSQL,SinkSQL,SQL,Tables,Columns,StoredProcedure,FilePath,Parameters,Dependencies,DependencyConditions,ValuesInfo,Description,Timeout,RetryCount,RetryInterval,SecureInput,SecureOutput,UserProperties,State,ExecutionStage,HasDependsOn,DependsOnCount,CycleFlag,Triggers
PL_Update_Salesforce_Tables,11,11,,0,PL_Load_SFDC_Profile,ExecutePipeline,Execute: PL_Load_SFDC_Profile,AutoResolveIR,,,PL_Load_SFDC_Profile,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_Update_Salesforce_Tables,12,12,,0,PL_Load_SFDC_Promotion_c,ExecutePipeline,Execute: PL_Load_SFDC_Promotion_c,AutoResolveIR,,,PL_Load_SFDC_Promotion_c,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_Update_Salesforce_Tables,13,13,,0,PL_Load_SFDC_RecordType,ExecutePipeline,Execute: PL_Load_SFDC_RecordType,AutoResolveIR,,,PL_Load_SFDC_RecordType,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_Update_Salesforce_Tables,14,14,,0,PL_Load_SFDC_Task,ExecutePipeline,Execute: PL_Load_SFDC_Task,AutoResolveIR,,,PL_Load_SFDC_Task,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_Update_Salesforce_Tables,15,15,,0,PL_Load_SFDC_User,ExecutePipeline,Execute: PL_Load_SFDC_User,AutoResolveIR,,,PL_Load_SFDC_User,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_Update_Salesforce_Tables,16,16,,0,PL_Load_SFDC_UserRole,ExecutePipeline,Execute: PL_Load_SFDC_UserRole,AutoResolveIR,,,PL_Load_SFDC_UserRole,,,,,,,,,,,,,WaitOnCompletion: True,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AmazonFactDetailSalesWeekly,1,1,,0,CD_FromAmazon,Copy,AzureSqlSource→DelimitedTextSink,AutoResolveIR,IN:DS_SQL_AMAZONDATA | OUT:DS_ADLS_GEN2_MultiParam_COPY,,,@dataset:Schema.@dataset:Table,,SELECT * FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' and [UpdatedDate] in (@{activity('ReloadDates').output.firstRow.ListDates}),,SELECT * FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' and [UpdatedDate] in (@{activity('ReloadDates').output.firstRow.ListDates}),,*,,,,ReloadDates(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,5,Yes,22,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,2,2,,0,CD_DataSynapse,Copy,DelimitedTextSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ADLS_GEN2_MultiParam_COPY | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,Delete from [dr].[Amazon_@{variables('TableName')}] where [UpdatedDate] in (@{activity('DeleteDates').output.firstRow.ListDelete}),"-- PRE-COPY SCRIPT:
Delete from [dr].[Amazon_@{variables('TableName')}] where [UpdatedDate] in (@{activity('DeleteDates').output.firstRow.ListDelete})",,,,,,"DeleteDates(Succeeded), CD_FromAmazon(Succeeded)","Succeeded, Succeeded",SINK:[PreCopyScript:Yes],,0.12:00:00,0,30,No,No,,Enabled,6,Yes,48,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,3,3,,0,CD_UpdateDatesAmazonDL,Copy,AzureSqlSource→DelimitedTextSink,AutoResolveIR,IN:DS_SQL_AMAZONDATA | OUT:DS_ADLS_Generic,,,@dataset:Schema.@dataset:Table,,"SELECT [UpdatedDate], count(1) Records FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' group by [UpdatedDate] order by [UpdatedDate]",,"SELECT [UpdatedDate], count(1) Records FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' group by [UpdatedDate] order by [UpdatedDate]",,"1, UpdatedDate",,,,DeletePreviousFiles(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,30,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,4,4,,0,CD_UpdateDatesSynapse,Copy,SqlDWSource→DelimitedTextSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,@dataset:p_Schema.@dataset:p_Table,,"SELECT [UpdatedDate], count(1) Records FROM [dr].[Amazon_@{variables('TableName')}] group by [UpdatedDate] order by [UpdatedDate]",,"SELECT [UpdatedDate], count(1) Records FROM [dr].[Amazon_@{variables('TableName')}] group by [UpdatedDate] order by [UpdatedDate]",,"1, UpdatedDate",,,,DeletePreviousFiles(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,30,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,5,5,,0,ReloadDates,Lookup,Query,AutoResolveIR,,,,,,,,,,,,,,df_AmazonDates(Succeeded),Succeeded,FirstRowOnly: True,,0.12:00:00,0,30,No,No,,Enabled,4,Yes,25,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,6,6,,0,DeleteDates,Lookup,Query,AutoResolveIR,,,,,,,,,,,,,,df_AmazonDates(Succeeded),Succeeded,FirstRowOnly: True,,0.12:00:00,0,30,No,No,,Enabled,4,Yes,25,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,7,7,,0,df_AmazonDates,ExecuteDataFlow,DataFlow: df_AmazonDates,AutoResolveIR,,df_AmazonDates,,,,,,,,,,,,"CD_UpdateDatesAmazonDL(Succeeded), CD_UpdateDatesSynapse(Succeeded)","Succeeded, Succeeded",Compute: General (8 cores),,0.12:00:00,0,30,No,No,,Enabled,3,Yes,67,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,8,8,,0,DeletePreviousFiles,Delete,Delete Data,AutoResolveIR,DS_ADLS_Generic_NoFile,,,,,,,,,,,wildcardFileName:*.csv,,Set Table(Succeeded),Succeeded,Delete file/folder,,0.12:00:00,0,30,No,No,,Enabled,1,Yes,20,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesWeekly,9,9,,0,Set Table,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,,,TableName = factSalesDetailsWeekly,,,0,30,No,No,,Enabled,0,No,0,No,TR_DEV_WEEKLY_SUN_9AM
PL_AmazonFactDetailSalesDaily,1,1,,0,CD_FromAmazon,Copy,AzureSqlSource→DelimitedTextSink,AutoResolveIR,IN:DS_SQL_AMAZONDATA | OUT:DS_ADLS_GEN2_MultiParam_COPY,,,@dataset:Schema.@dataset:Table,,SELECT * FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' and [UpdatedDate] in (@{activity('ReloadDates').output.firstRow.ListDates}),,SELECT * FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' and [UpdatedDate] in (@{activity('ReloadDates').output.firstRow.ListDates}),,*,,,,ReloadDates(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,5,Yes,22,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,2,2,,0,CD_DataSynapse,Copy,DelimitedTextSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ADLS_GEN2_MultiParam_COPY | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,Delete from [dr].[Amazon_@{variables('TableName')}] where [UpdatedDate] in (@{activity('DeleteDates').output.firstRow.ListDelete}),"-- PRE-COPY SCRIPT:
Delete from [dr].[Amazon_@{variables('TableName')}] where [UpdatedDate] in (@{activity('DeleteDates').output.firstRow.ListDelete})",,,,,,"DeleteDates(Succeeded), CD_FromAmazon(Succeeded)","Succeeded, Succeeded",SINK:[PreCopyScript:Yes],,0.12:00:00,0,30,No,No,,Enabled,6,Yes,48,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,3,3,,0,CD_UpdateDatesAmazonDL,Copy,AzureSqlSource→DelimitedTextSink,AutoResolveIR,IN:DS_SQL_AMAZONDATA | OUT:DS_ADLS_Generic,,,@dataset:Schema.@dataset:Table,,"SELECT [UpdatedDate], count(1) Records FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' group by [UpdatedDate] order by [UpdatedDate]",,"SELECT [UpdatedDate], count(1) Records FROM [dl].[@{variables('TableName')}] WHERE [Program]='Amazon Retail' and [Distributor] = 'Manufacturing' group by [UpdatedDate] order by [UpdatedDate]",,"1, UpdatedDate",,,,DeletePreviousFiles(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,30,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,4,4,,0,CD_UpdateDatesSynapse,Copy,SqlDWSource→DelimitedTextSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,@dataset:p_Schema.@dataset:p_Table,,"SELECT [UpdatedDate], count(1) Records FROM [dr].[Amazon_@{variables('TableName')}] group by [UpdatedDate] order by [UpdatedDate]",,"SELECT [UpdatedDate], count(1) Records FROM [dr].[Amazon_@{variables('TableName')}] group by [UpdatedDate] order by [UpdatedDate]",,"1, UpdatedDate",,,,DeletePreviousFiles(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,30,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,5,5,,0,ReloadDates,Lookup,Query,AutoResolveIR,,,,,,,,,,,,,,df_AmazonDates(Succeeded),Succeeded,FirstRowOnly: True,,0.12:00:00,0,30,No,No,,Enabled,4,Yes,25,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,6,6,,0,DeleteDates,Lookup,Query,AutoResolveIR,,,,,,,,,,,,,,df_AmazonDates(Succeeded),Succeeded,FirstRowOnly: True,,0.12:00:00,0,30,No,No,,Enabled,4,Yes,25,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,7,7,,0,df_AmazonDates,ExecuteDataFlow,DataFlow: df_AmazonDates,AutoResolveIR,,df_AmazonDates,,,,,,,,,,,,"CD_UpdateDatesAmazonDL(Succeeded), CD_UpdateDatesSynapse(Succeeded)","Succeeded, Succeeded",Compute: General (8 cores),,0.12:00:00,0,30,No,No,,Enabled,3,Yes,67,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,8,8,,0,DeletePreviousFiles,Delete,Delete Data,AutoResolveIR,DS_ADLS_Generic_NoFile,,,,,,,,,,,wildcardFileName:*.csv,,Set Table(Succeeded),Succeeded,Delete file/folder,,0.12:00:00,0,30,No,No,,Enabled,1,Yes,20,No,TR_DEV_DAILY_9AM
PL_AmazonFactDetailSalesDaily,9,9,,0,Set Table,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,,,TableName = factSalesDetailsDaily,,,0,30,No,No,,Enabled,0,No,0,No,TR_DEV_DAILY_9AM
pl_NHSC_NHSC_RPT_AMDR_V_MARM,1,1,,0,CD_Get_GSC_MARM,Copy,SnowflakeV2Source→DelimitedTextSink,nsus-nhscbi-dh-usea-ithub-shared-ir,IN:DS_EDW_SNOWFLAKE_PROD | OUT:DS_ADLS_Generic,,,,,select * from EDW.PRSCS.S6_SC_CS_ERPAMS_MARM_V,,select * from EDW.PRSCS.S6_SC_CS_ERPAMS_MARM_V,EDW.PRSCS.S6_SC_CS_ERPAMS_MARM_V,*,,,,,,Staging:LS_ADLS_STAGE_BLOB,,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,"TR_PRD_DAILY_2AM, TR_DEV_DAILY_2AM"
pl_NHSC_NHSC_RPT_AMDR_V_MARM,2,2,,0,CD_MARM_Synapse,Copy,DelimitedTextSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ADLS_Generic | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,truncate table dr.NHSC_RPT_AMDR_V_MARM,"-- PRE-COPY SCRIPT:
truncate table dr.NHSC_RPT_AMDR_V_MARM",,,,,,CD_Get_GSC_MARM(Succeeded),Succeeded,Staging:LS_ADLS | SINK:[PreCopyScript:Yes | TableOption:autoCreate],,0.12:00:00,0,30,No,No,,Enabled,1,Yes,26,No,"TR_PRD_DAILY_2AM, TR_DEV_DAILY_2AM"
pl_NHSC_NHSC_RPT_AMDR_V_MARM,3,3,,0,CD_MARM_Archive,Copy,DelimitedTextSource→DelimitedTextSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ADLS_Generic | OUT:DS_ADLS_Generic,,,,,,,,,,,,,CD_Get_GSC_MARM(Succeeded),Succeeded,TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,1,Yes,26,No,"TR_PRD_DAILY_2AM, TR_DEV_DAILY_2AM"
pl_Ext_OrderTrackingIncLoad,1,1,,0,get_max_order_timestamp,Lookup,Query,AutoResolveIR,,,,,,,,,,,,,,,,FirstRowOnly: True,,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
